name,ingredient,weight
오징어초무침,"미나리, 물미나리, 생것",7.0
오징어초무침,"무, 조선무, 생것",14.0
오징어초무침,"파, 쪽파, 생것",0.42
오징어초무침,"고춧가루, 가루",2.8
오징어초무침,"식초, 양조",1.4
오징어초무침,"설탕, 백설탕",1.4
오징어초무침,"마늘, 깐마늘, 생것",0.28
유부맛살숙주무침,"두부, 유부",14.0
유부맛살숙주무침,"설탕, 백설탕",0.42
유부맛살숙주무침,"식초, 양조",0.7
유부맛살숙주무침,참기름,2.8
유부맛살숙주무침,"간장, 개량, 양조",0.7
유부맛살숙주무침,게맛살,14.0
유부맛살숙주무침,"숙주나물, 생것",35.0
(참깨제외)유부맛살숙주무침,"두부, 유부",14.0
(참깨제외)유부맛살숙주무침,"설탕, 백설탕",0.42
(참깨제외)유부맛살숙주무침,"식초, 양조",0.7
(참깨제외)유부맛살숙주무침,"간장, 개량, 양조",2.0
(참깨제외)유부맛살숙주무침,게맛살,14.0
(참깨제외)유부맛살숙주무침,"숙주나물, 생것",35.0
쫄면채소무침,"국수, 쫄면, 말린것",21.0
쫄면채소무침,초고추장,4.2
쫄면채소무침,"양배추, 생것",14.0
쫄면채소무침,"오이, 취청, 생것",14.0
쫄면채소무침,참기름,2.8
쫄면채소무침,"김, 김밥용김, 말린것",1.4
쫄면채소무침,"양파, 생것",14.0
쫄면채소무침,"당근, 뿌리, 생것",7.0
(참깨제외)쫄면채소무침,"국수, 쫄면, 말린것",21.0
(참깨제외)쫄면채소무침,초고추장,4.2
(참깨제외)쫄면채소무침,"양배추, 생것",14.0
(참깨제외)쫄면채소무침,"오이, 취청, 생것",14.0
(참깨제외)쫄면채소무침,"김, 김밥용김, 말린것",1.4
(참깨제외)쫄면채소무침,"양파, 생것",14.0
(참깨제외)쫄면채소무침,"당근, 뿌리, 생것",7.0
채소비빔소면,"국수, 소면, 말린것, 삶은것",21.0
채소비빔소면,초고추장,4.2
채소비빔소면,"양배추, 생것",14.0
채소비빔소면,"오이, 취청, 생것",14.0
채소비빔소면,참기름,2.8
채소비빔소면,"김, 김밥용김, 말린것",1.4
채소비빔소면,"양파, 생것",14.0
채소비빔소면,"당근, 뿌리, 생것",7.0
(참깨제외)채소비빔소면,"국수, 소면, 말린것, 삶은것",21.0
(참깨제외)채소비빔소면,초고추장,4.2
(참깨제외)채소비빔소면,"양배추, 생것",14.0
(참깨제외)채소비빔소면,"오이, 취청, 생것",14.0
(참깨제외)채소비빔소면,"김, 김밥용김, 말린것",1.4
(참깨제외)채소비빔소면,"양파, 생것",14.0
(참깨제외)채소비빔소면,"당근, 뿌리, 생것",7.0
치킨텐더샐러드(머스타드드레싱),"양상추, 생것",21.0
치킨텐더샐러드(머스타드드레싱),"닭고기, 살코기, 생것",42.0
치킨텐더샐러드(머스타드드레싱),소금,0.14
치킨텐더샐러드(머스타드드레싱),유채씨기름,2.8
치킨텐더샐러드(머스타드드레싱),"밀, 튀김가루",7.0
치킨텐더샐러드(머스타드드레싱),"양파, 생것",4.2
치킨텐더샐러드(머스타드드레싱),"파프리카, 노란색, 생것",7.0
치킨텐더샐러드(머스타드드레싱),"파프리카, 빨간색, 생것",7.0
치킨텐더샐러드(머스타드드레싱),"당근, 뿌리, 생것",7.0
치킨텐더샐러드(머스타드드레싱),"겨자 페이스트, 연겨자, 겨자 가루 21%",0.42
치킨텐더샐러드(머스타드드레싱),"식초, 사과식초",0.42
치킨텐더샐러드(머스타드드레싱),"설탕, 백설탕",0.7
치킨텐더샐러드(머스타드드레싱),"마요네즈, 전란",4.2
케이준샐러드,"양상추, 생것",21.0
케이준샐러드,"닭고기, 살코기, 생것",28.0
케이준샐러드,유채씨기름,2.8
케이준샐러드,"밀, 튀김가루",7.0
케이준샐러드,"양파, 생것",4.2
케이준샐러드,"파프리카, 노란색, 생것",7.0
케이준샐러드,"파프리카, 빨간색, 생것",7.0
케이준샐러드,"당근, 뿌리, 생것",7.0
케이준샐러드,"마요네즈, 전란",4.2
콩나물맛살무침,"콩나물, 생것",42.0
콩나물맛살무침,게맛살,28.0
콩나물맛살무침,"파, 쪽파, 생것",4.2
콩나물맛살무침,소금,0.28
콩나물맛살무침,참기름,0.7
콩나물맛살무침,"참깨, 흰깨, 볶은것",0.28
(참깨제외)콩나물맛살무침,"콩나물, 생것",42.0
(참깨제외)콩나물맛살무침,게맛살,28.0
(참깨제외)콩나물맛살무침,"파, 쪽파, 생것",4.2
(참깨제외)콩나물맛살무침,소금,0.28
(참깨제외)콩나물맛살무침,"간장, 재래",1.5
콩나물쫄면,"국수, 쫄면, 말린것",21.0
콩나물쫄면,초고추장,4.2
콩나물쫄면,"콩나물, 생것",14.0
콩나물쫄면,"양배추, 생것",14.0
콩나물쫄면,"오이, 취청, 생것",7.0
콩나물쫄면,참기름,2.8
콩나물쫄면,"김, 김밥용김, 말린것",1.4
콩나물쫄면,"양파, 생것",7.0
콩나물쫄면,"당근, 뿌리, 생것",7.0
(참깨제외)콩나물쫄면,"국수, 쫄면, 말린것",21.0
(참깨제외)콩나물쫄면,초고추장,4.2
(참깨제외)콩나물쫄면,"콩나물, 생것",14.0
(참깨제외)콩나물쫄면,"양배추, 생것",14.0
(참깨제외)콩나물쫄면,"오이, 취청, 생것",7.0
(참깨제외)콩나물쫄면,"김, 김밥용김, 말린것",1.4
(참깨제외)콩나물쫄면,"양파, 생것",7.0
(참깨제외)콩나물쫄면,"당근, 뿌리, 생것",7.0
크래미유자샐러드,게맛살,42.0
크래미유자샐러드,"유자 농축액, 당절임",4.2
크래미유자샐러드,"마요네즈, 전란",7.0
크래미유자샐러드,"오이, 취청, 생것",14.0
크래미유자샐러드,"당근, 뿌리, 생것",7.0
크래미유자샐러드,"양배추, 생것",14.0
크래미유자샐러드,"옥수수, 가당, 통조림",14.0
크래미유자샐러드,"포도, 건포도",4.2
크래미채소샐러드,게맛살,42.0
크래미채소샐러드,"마요네즈, 전란",7.0
크래미채소샐러드,"양상추, 생것",14.0
크래미채소샐러드,"양배추, 생것",14.0
크래미채소샐러드,"오이, 취청, 생것",7.0
크래미채소샐러드,"당근, 뿌리, 생것",7.0
크래미채소샐러드,"옥수수, 가당, 통조림",7.0
크래미채소샐러드,"포도, 건포도",4.2
탕평채,녹두묵,42.0
탕평채,참기름,0.7
탕평채,"미나리, 물미나리, 생것",7.0
탕평채,"김, 참김, 말린것",0.7
탕평채,"숙주나물, 생것",28.0
탕평채,"달걀, 생것",14.0
탕평채,유채씨기름,0.42
탕평채,"소고기, 한우(3등급), 우둔(홍두깨살), 생것",14.0
탕평채,"간장, 개량, 양조",2.8
탕평채,"설탕, 백설탕",2.1
탕평채,"파, 대파, 생것",1.4
탕평채,"마늘, 깐마늘, 생것",1.4
탕평채,"참깨, 흰깨, 볶은것",0.14
탕평채,"식초, 양조",2.1
토마토두부샐러드,"토마토, 생것",21.0
토마토두부샐러드,"간장, 개량, 양조",2.8
토마토두부샐러드,"설탕, 백설탕",2.8
토마토두부샐러드,"식초, 양조",2.8
토마토두부샐러드,올리브유,2.8
토마토두부샐러드,두부,28.0
토마토두부샐러드,"양상추, 생것",7.0
토마토두부샐러드,"파프리카, 노란색, 생것",7.0
토마토두부샐러드,"파프리카, 빨간색, 생것",7.0
토마토치즈범벅,"토마토, 방울토마토, 생것",42.0
토마토치즈범벅,"간장, 개량, 양조",2.8
토마토치즈범벅,"설탕, 백설탕",2.8
토마토치즈범벅,"식초, 양조",2.8
토마토치즈범벅,올리브유,7.0
토마토치즈범벅,"양파, 생것",7.0
토마토치즈범벅,"치즈, 체다",14.0
토마토치즈샐러드,"오이, 취청, 생것",18.2
토마토치즈샐러드,"토마토, 생것",18.2
토마토치즈샐러드,"치즈, 체다",14.0
토마토치즈샐러드,"파프리카, 빨간색, 생것",7.0
토마토치즈샐러드,"식초, 포도식초",1.4
토마토치즈샐러드,"설탕, 백설탕",0.28
토마토치즈샐러드,"마늘, 깐마늘, 생것",0.28
토마토치즈샐러드,올리브유,0.28
토마토카프레제,"토마토, 생것",49.0
토마토카프레제,"치즈, 모짜렐라",14.0
토마토카프레제,"상추, 로메인, 청상추, 생것",14.0
토마토카프레제,"식초, 포도식초",1.4
토마토카프레제,올리브유,1.4
토마토카프레제,"설탕, 백설탕",0.7
토마토카프레제,"마늘, 깐마늘, 생것",0.14
토마토카프레제,"후추, 검은후추, 가루 ",0.14
톳두부무침,"간장, 개량, 양조",2.8
톳두부무침,참기름,2.8
톳두부무침,"톳, 생것",42.0
톳두부무침,두부,28.0
(참깨제외)톳두부무침,"간장, 개량, 양조",2.8
(참깨제외)톳두부무침,"마늘, 깐마늘, 생것",0.5
(참깨제외)톳두부무침,"파, 쪽파, 생것",0.5
(참깨제외)톳두부무침,"톳, 생것",42.0
(참깨제외)톳두부무침,두부,28.0
가자미튀김,"가자미, 생것",49.0
가자미튀김,유채씨기름,4.2
가자미튀김,"후추, 검은후추, 가루 ",0.14
가자미튀김,"밀, 튀김가루",7.0
(밀제외)가자미튀김,"가자미, 생것",49.0
(밀제외)가자미튀김,유채씨기름,4.2
(밀제외)가자미튀김,"후추, 검은후추, 가루 ",0.14
(밀제외)가자미튀김,"전분, 감자, 가루",7.0
간장닭강정,"닭고기, 가슴(껍질 제거), 생것",42.0
간장닭강정,유채씨기름,4.2
간장닭강정,"달걀, 생것",7.0
간장닭강정,"밀, 튀김가루",14.0
간장닭강정,물엿,0.7
간장닭강정,"설탕, 백설탕",0.28
간장닭강정,"간장, 개량, 양조",2.8
간장닭강정,"마늘, 깐마늘, 생것",1.4
간장닭강정,"후추, 검은후추, 가루 ",0.14
간장닭강정,"땅콩, 가루",1.4
"(밀,견과제외)간장닭강정","닭고기, 가슴(껍질 제거), 생것",42.0
"(밀,견과제외)간장닭강정",유채씨기름,4.2
"(밀,견과제외)간장닭강정","달걀, 생것",7.0
"(밀,견과제외)간장닭강정","전분, 감자, 가루",14.0
"(밀,견과제외)간장닭강정",물엿,0.7
"(밀,견과제외)간장닭강정","설탕, 백설탕",0.28
"(밀,견과제외)간장닭강정","간장, 개량, 양조",2.8
"(밀,견과제외)간장닭강정","마늘, 깐마늘, 생것",1.4
"(밀,견과제외)간장닭강정","후추, 검은후추, 가루 ",0.14
간장코다리강정,"명태, 코다리, 반건조",49.0
간장코다리강정,유채씨기름,4.2
간장코다리강정,"전분, 감자, 가루",4.2
간장코다리강정,"마늘, 깐마늘, 생것",1.4
간장코다리강정,"후추, 검은후추, 가루 ",0.14
간장코다리강정,"간장, 개량, 양조",2.8
간장코다리강정,"설탕, 백설탕",2.8
갈치카레튀김,"갈치, 생것",49.0
갈치카레튀김,"후추, 검은후추, 가루 ",0.14
갈치카레튀김,유채씨기름,4.2
갈치카레튀김,"카레, 가루 ",1.4
갈치카레튀김,"밀, 중력밀가루",2.8
고등어튀김,"고등어, 생것",49.0
고등어튀김,유채씨기름,4.2
고등어튀김,"후추, 검은후추, 가루 ",0.14
고등어튀김,"밀, 튀김가루",7.0
(밀제외)고등어튀김,"고등어, 생것",49.0
(밀제외)고등어튀김,유채씨기름,4.2
(밀제외)고등어튀김,"후추, 검은후추, 가루 ",0.14
(밀제외)고등어튀김,"전분, 감자, 가루",7.0
과일소스두부탕수,두부,56.0
과일소스두부탕수,"피망, 초록색, 생것",7.0
과일소스두부탕수,"전분, 감자, 가루",5.6
과일소스두부탕수,"사과, 부사(후지), 생것",4.2
과일소스두부탕수,"설탕, 백설탕",2.8
과일소스두부탕수,"식초, 양조",2.8
과일소스두부탕수,"양파, 생것",7.0
과일소스두부탕수,"당근, 뿌리, 생것",4.2
과일소스두부탕수,유채씨기름,4.2
과일소스두부탕수,"파인애플, 생것",2.8
과일소스두부탕수,소금,0.28
깐쇼새우,"새우, 시바새우, 생것",56.0
깐쇼새우,"밀, 튀김가루",14.0
깐쇼새우,유채씨기름,4.2
깐쇼새우,"피망, 초록색, 생것",7.0
깐쇼새우,"양파, 생것",7.0
깐쇼새우,"파프리카, 빨간색, 생것",7.0
깐쇼새우,"당근, 뿌리, 생것",7.0
깐쇼새우,"달걀, 난백, 생것",7.0
깐쇼새우,토마토 케첩,5.6
깐쇼새우,"전분, 감자, 가루",4.2
깐쇼새우,"마늘, 깐마늘, 생것",1.4
깐쇼새우,"고추장, 개량",1.4
깐쇼새우,"설탕, 백설탕",0.28
깐쇼새우,"후추, 검은후추, 가루 ",0.14
(밀제외)깐쇼새우,"새우, 시바새우, 생것",56.0
(밀제외)깐쇼새우,유채씨기름,4.2
(밀제외)깐쇼새우,"피망, 초록색, 생것",7.0
(밀제외)깐쇼새우,"양파, 생것",7.0
(밀제외)깐쇼새우,"파프리카, 빨간색, 생것",7.0
(밀제외)깐쇼새우,"당근, 뿌리, 생것",7.0
(밀제외)깐쇼새우,"달걀, 난백, 생것",7.0
(밀제외)깐쇼새우,토마토 케첩,5.6
(밀제외)깐쇼새우,"전분, 감자, 가루",18.2
(밀제외)깐쇼새우,"마늘, 깐마늘, 생것",1.4
(밀제외)깐쇼새우,"고추장, 개량",1.4
(밀제외)깐쇼새우,"설탕, 백설탕",0.28
(밀제외)깐쇼새우,"후추, 검은후추, 가루 ",0.14
다시마튀각,"다시마, 생것",4.2
다시마튀각,유채씨기름,4.2
다시마튀각,"설탕, 백설탕",0.42
닭가슴살튀김,"닭고기, 살코기, 생것",42.0
닭가슴살튀김,유채씨기름,4.2
닭가슴살튀김,"마늘, 깐마늘, 생것",0.14
닭가슴살튀김,"전분, 감자, 가루",2.8
닭가슴살튀김,"설탕, 백설탕",1.4
닭가슴살튀김,굴 소스,7.0
닭가슴살튀김,"양파, 생것",7.0
닭가슴살튀김,"파, 생것",7.0
닭가슴살튀김,"양상추, 생것",14.0
닭가슴살튀김,소금,0.14
닭가슴살튀김,"후추, 검은후추, 가루 ",0.14
"(밀,대두,조개,굴제외)닭가슴살튀김","닭고기, 살코기, 생것",42.0
"(밀,대두,조개,굴제외)닭가슴살튀김",유채씨기름,4.2
"(밀,대두,조개,굴제외)닭가슴살튀김","마늘, 깐마늘, 생것",0.5
"(밀,대두,조개,굴제외)닭가슴살튀김","전분, 감자, 가루",2.8
"(밀,대두,조개,굴제외)닭가슴살튀김","설탕, 백설탕",3.0
"(밀,대두,조개,굴제외)닭가슴살튀김","간장, 개량, 양조",5.0
"(밀,대두,조개,굴제외)닭가슴살튀김","양파, 생것",7.0
"(밀,대두,조개,굴제외)닭가슴살튀김","파, 생것",7.0
"(밀,대두,조개,굴제외)닭가슴살튀김","양상추, 생것",14.0
"(밀,대두,조개,굴제외)닭가슴살튀김",소금,0.14
"(밀,대두,조개,굴제외)닭가슴살튀김","후추, 검은후추, 가루 ",0.14
닭강정,"닭고기, 가슴(껍질 제거), 생것",42.0
닭강정,유채씨기름,4.2
닭강정,"양파, 생것",7.0
닭강정,"달걀, 생것",7.0
닭강정,"밀, 튀김가루",14.0
닭강정,물엿,1.4
닭강정,"설탕, 백설탕",1.4
닭강정,"간장, 개량, 양조",1.4
닭강정,토마토 케첩,4.2
닭강정,"고추장, 개량",0.7
닭강정,"생강, 뿌리줄기, 생것",0.14
닭강정,"마늘, 깐마늘, 생것",1.4
닭강정,"후추, 검은후추, 가루 ",0.14
닭강정,"땅콩, 가루",2.8
"(밀,견과제외)닭강정","닭고기, 가슴(껍질 제거), 생것",42.0
"(밀,견과제외)닭강정",유채씨기름,4.2
"(밀,견과제외)닭강정","양파, 생것",7.0
"(밀,견과제외)닭강정","달걀, 생것",7.0
"(밀,견과제외)닭강정","전분, 감자, 가루",14.0
"(밀,견과제외)닭강정",물엿,1.4
"(밀,견과제외)닭강정","설탕, 백설탕",1.4
"(밀,견과제외)닭강정","간장, 개량, 양조",1.4
"(밀,견과제외)닭강정",토마토 케첩,4.2
"(밀,견과제외)닭강정","고추장, 개량",0.7
"(밀,견과제외)닭강정","생강, 뿌리줄기, 생것",0.14
"(밀,견과제외)닭강정","마늘, 깐마늘, 생것",1.4
"(밀,견과제외)닭강정","후추, 검은후추, 가루 ",0.14
닭다리살튀김,"닭고기, 넓적다리(껍질 제거), 생것",42.0
닭다리살튀김,"전분, 감자, 가루",7.0
닭다리살튀김,"밀, 튀김가루",7.0
닭다리살튀김,유채씨기름,4.2
닭다리살튀김,"생강, 뿌리줄기, 생것",0.14
닭다리살튀김,"마늘, 깐마늘, 생것",0.28
닭다리살튀김,"후추, 검은후추, 가루 ",0.14
(밀제외)닭다리살튀김,"닭고기, 넓적다리(껍질 제거), 생것",42.0
(밀제외)닭다리살튀김,"전분, 감자, 가루",14.0
(밀제외)닭다리살튀김,유채씨기름,4.2
(밀제외)닭다리살튀김,"생강, 뿌리줄기, 생것",0.14
(밀제외)닭다리살튀김,"마늘, 깐마늘, 생것",0.28
(밀제외)닭다리살튀김,"후추, 검은후추, 가루 ",0.14
닭살카레튀김,"카레, 가루 ",4.9
닭살카레튀김,소금,0.42
닭살카레튀김,"닭고기, 살코기, 생것",42.0
닭살카레튀김,유채씨기름,4.2
닭살튀김,"닭고기, 살코기, 생것",42.0
닭살튀김,"밀, 튀김가루",4.2
닭살튀김,유채씨기름,4.2
닭살튀김,"달걀, 생것",14.0
닭살튀김,"전분, 감자, 가루",4.2
닭살튀김,"마늘, 깐마늘, 생것",0.28
닭살튀김,물엿,1.4
닭살튀김,"설탕, 백설탕",0.7
닭살튀김,"간장, 개량, 양조",2.8
닭살튀김,"후추, 검은후추, 가루 ",0.14
(밀제외)닭살튀김,"닭고기, 살코기, 생것",42.0
(밀제외)닭살튀김,유채씨기름,4.2
(밀제외)닭살튀김,"달걀, 생것",14.0
(밀제외)닭살튀김,"전분, 감자, 가루",10.0
(밀제외)닭살튀김,"마늘, 깐마늘, 생것",0.28
(밀제외)닭살튀김,물엿,1.4
(밀제외)닭살튀김,"설탕, 백설탕",0.7
(밀제외)닭살튀김,"간장, 개량, 양조",2.8
