name,weight,Energy,Protein,Fat,Carbohydrate,Total Dietary,Calcium,Iron,Sodium,Retinol,β-Carotene,Vitamin A,Vitamin B1 (Thiamine),Vitamin B2 (Rivoflavin),Vitamin C,Vitamin D,Linoleic Acid,Alpha-Linolenic Acid,snack,rice,special,soup,kimchi,side_dish,side_dish1,side_dish2,empty,밀,쌀,메밀,감자,대두,땅콩,들깨,참깨,씨앗,돼지,오리,닭,기타가금류,소,난류,우유,붉은살생선,흰살생선,기타,장어,멸치,게,새우,가재,"조개,꼬막",굴,"홍합,담치",오징어,문어,낙지,고둥,소라,전복,오이,마늘,샐러리,당근,브로콜리,양파,겨자,후추,토마토,체리,자두,키위,바나나,사과,배,코코넛,복숭아,메론,수박,시트러스,망고,아황산류,견과류,땅콩+견과류,other
훈제오리숙주볶음,98.42,61.838,9.67015,1.340864,2.768108,1.00632,16.3562,1.308972,86.6544,4.62,389.3148,37.0629,0.114107,0.0702534,4.99023,0.546,210.592816,13.2286,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
훈제오리양파볶음,81.62,60.592,9.27675,1.339464,2.665908,0.57932,12.8422,1.399272,85.5204,4.62,390.9388,37.19823334,0.103677,0.0566034,2.62703,0.546,209.428716,8.6968,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
훈제오리우동볶음,123.62,151.8258,10.46157,4.748856,15.92948,1.27932,25.3512,1.290212,402.255,4.69,492.2008,45.70673334,0.132643,0.0954114,4.33363,0.546,1007.229356,339.236156,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)훈제오리우동볶음,123.34,149.2582,10.46157,4.470004,15.929088,1.27932,25.2308,1.285312,402.2102,4.69,492.17,45.70416667,0.132643,0.0952154,4.33363,0.546,890.689856,337.74076,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
훈제오리채소볶음,81.62,60.312,9.50775,1.378664,2.643508,0.92932,12.2122,1.454572,84.3304,4.62,432.2388,40.6399,0.107457,0.0909734,9.49823,0.546,220.548216,18.5276,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
감말랭이감자볶음,88.48,97.5758,1.71248,1.593326,20.350596,3.458,10.0702,0.52871,48.6682,0.0,77.0994,6.42495,0.04396,0.051478,8.3804,0.0,340.84211,164.536638,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)감말랭이감자볶음,88.34,96.292,1.71248,1.4539,20.3504,3.458,10.01,0.52626,48.6458,0.0,77.084,6.423666667,0.04396,0.05138,8.3804,0.0,282.57236,163.78894,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
감자당근채볶음,94.92,63.0462,1.7822,0.890624,12.408032,2.46484,11.5108,0.501844,71.3678,0.0,772.5074,64.37561667,0.050862,0.0521948,8.36906,0.0,215.643862,82.452468,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)감자당근채볶음,94.78,61.7624,1.7822,0.751198,12.407836,2.46484,11.4506,0.499394,71.3454,0.0,772.492,64.37433334,0.050862,0.0520968,8.36906,0.0,157.374112,81.70477,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
감자볶음,93.1,67.9476,1.710618,1.572872,12.175632,2.3898,12.9514,0.502544,49.854,0.0,386.6212,32.21843334,0.050813,0.033523,8.40343,0.0,341.693016,160.942768,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)감자볶음,92.82,66.388,1.63793,1.446564,12.114508,2.35032,10.5602,0.484652,49.8484,0.0,386.5848,32.2154,0.049847,0.0253134,8.40343,0.0,290.926076,160.46254,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
감자어묵볶음,95.62,87.1038,3.95388,1.313634,15.381282,1.85514,19.3284,0.521262,281.6996,5.04,5.9682,5.53735,0.040173,0.0714868,6.7088,0.0,520.600542,82.786242,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)감자어묵볶음,95.48,86.324,3.917536,1.25048,15.35072,1.8354,18.1328,0.512316,281.6968,5.04,5.95,5.535833333,0.03969,0.067382,6.7088,0.0,495.217072,82.546128,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
감자채볶음,87.92,60.5962,1.7059,0.875224,11.891432,2.14984,9.2008,0.476644,68.3578,0.0,0.4074,0.03395,0.048132,0.0442848,8.35786,0.0,205.239062,81.413668,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)감자채볶음,86.58,57.8704,1.5778,0.735798,11.659676,2.13864,8.8706,0.451774,68.5674,0.0,0.392,0.032666667,0.047586,0.0214508,8.35786,0.0,146.969312,80.66597,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
감자채소볶음,87.08,71.2558,1.40938,2.84144,10.34292,2.156,10.2774,0.43974,49.7882,0.0,400.4448,33.3704,0.042154,0.024108,8.4266,0.0,566.95492,318.98958,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
감자채파프리카볶음,52.08,52.4958,0.85358,2.83164,6.03302,1.057,4.8874,0.35224,47.8982,0.0,36.7948,3.066233334,0.026334,0.020818,21.441,0.0,559.68822,319.66998,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
감자채피망볶음,98.28,75.1324,1.66166,2.847908,11.184236,2.39624,11.1076,0.497364,69.8404,0.0,511.364,42.61366667,0.052304,0.0661528,15.82546,0.0,568.789872,322.378,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
감자햄볶음,116.34,93.9442,4.57499,3.320324,11.731048,2.29152,14.1148,0.570472,177.3142,0.14,400.96,33.55333334,0.115619,0.0671314,13.55263,0.0,620.803036,321.60618,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
건새우견과류볶음,17.22,77.2338,3.23169,5.345816,4.55896,0.77392,121.5032,3.085992,135.863,0.0,39.0908,3.257566666,0.005663,0.0811454,0.01183,0.0,1223.192376,161.524776,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
(참깨제외)건새우견과류볶음,16.94,74.6662,3.23169,5.066964,4.558568,0.77392,121.3828,3.081092,135.8182,0.0,39.06,3.255,0.005663,0.0809494,0.01183,0.0,1106.652876,160.02938,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
건새우볶음,11.62,44.7258,1.77709,2.614976,3.42776,0.16352,110.1912,2.901192,135.695,0.0,38.5308,3.2109,0.002947,0.0371574,0.01183,0.0,393.149176,159.982536,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)건새우볶음,11.34,42.1582,1.77709,2.336124,3.427368,0.16352,110.0708,2.896292,135.6502,0.0,38.5,3.208333333,0.002947,0.0369614,0.01183,0.0,276.609676,158.48714,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
건새우애호박볶음,66.92,45.2382,2.33905,1.827924,5.312552,1.36024,118.8908,3.034934,102.7558,0.0,171.1234,14.26028333,0.024269,0.0667268,2.19016,0.0,205.571562,101.495968,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)건새우애호박볶음,67.3,46.985,2.3555,1.9884,5.37078,1.3686,118.86,3.03471,102.743,0.0,171.108,14.259,0.024588,0.066983,2.20875,0.0,206.7196,134.7098,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
건새우애호박채소볶음,70.14,76.482,3.20026,4.3428,6.4211,1.4602,184.618,4.72514,158.9658,0.0,542.5,45.20833334,0.02415,0.05628,2.1231,0.0,566.69662,332.97418,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
건취나물간장볶음,10.92,27.9482,1.66425,1.004024,4.083352,0.01624,16.9708,0.654234,33.8758,0.0,13.9734,1.16445,0.003199,0.0183568,0.67466,0.0,196.734062,79.991268,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)건취나물간장볶음,11.3,29.695,1.6807,1.1645,4.14158,0.0246,16.94,0.65401,33.863,0.0,13.958,1.163166667,0.003518,0.018613,0.69325,0.0,197.8821,113.2051,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
건취나물볶음,16.1,53.4996,3.155054,2.06213,7.573342,0.02506,33.7428,1.249598,47.1016,0.0,27.629,2.302416667,0.004886,0.0157262,0.85183,0.0,418.532646,160.22265,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)건취나물볶음,15.68,50.1522,3.11871,1.720124,7.542388,0.00532,32.4268,1.235752,47.054,0.0,27.58,2.298333334,0.004403,0.0114254,0.85183,0.0,276.609676,158.48714,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
건파래볶음,11.2,46.312,1.14926,4.21666,2.24252,0.0112,29.414,0.78568,67.242,0.0,10.234,0.852833333,0.018046,0.046676,0.756,0.0,1135.70422,324.45126,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)건파래볶음,9.8,33.474,1.14926,2.8224,2.24056,0.0112,28.812,0.76118,67.018,0.0,10.08,0.84,0.018046,0.045696,0.756,0.0,553.00672,316.97428,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
건파래자반,12.46,24.4524,0.823844,1.768676,2.335074,0.09674,24.696,0.682136,47.1884,0.0,62.573,5.214416667,0.013783,0.0333088,1.2383,0.0,259.71561,14.68845,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)건파래자반,12.04,21.105,0.7875,1.42667,2.30412,0.077,23.38,0.66829,47.1408,0.0,62.524,5.210333333,0.0133,0.029008,1.2383,0.0,117.79264,12.95294,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
게맛살파프리카볶음,51.94,37.66,1.8312,1.44326,4.59564,0.4172,34.706,0.3297,159.0218,0.0,58.856,4.904666667,0.017388,0.036036,29.2432,0.0,284.77456,161.90426,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
게맛살팽이버섯볶음,62.58,61.5874,2.56942,3.655778,6.040076,1.30704,33.9626,0.490434,246.2124,0.0,0.357,0.02975,0.037758,0.1381128,0.84686,0.0,878.156902,335.10197,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)게맛살팽이버섯볶음,61.88,55.1684,2.56942,2.958648,6.039096,1.30704,33.6616,0.478184,246.1004,0.0,0.28,0.023333333,0.037758,0.1376228,0.84686,0.0,586.808152,331.36348,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
게맛살피망채볶음,45.08,38.4538,1.78752,1.574986,4.475296,0.7434,34.9062,0.23191,159.7862,0.0,511.1274,42.59395,0.019222,0.043414,9.3506,0.0,344.27043,163.540958,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(참깨제외)게맛살피망채볶음,44.94,37.17,1.78752,1.43556,4.4751,0.7434,34.846,0.22946,159.7638,0.0,511.112,42.59266667,0.019222,0.043316,9.3506,0.0,286.00068,162.79326,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
견과류멸치볶음,22.82,82.2542,6.19122,5.365934,2.593472,0.43904,82.7638,0.380254,431.8048,0.0,1.1354,0.094616667,0.010192,0.1081808,0.02366,1.92864,701.962422,165.144798,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
(참깨제외)견과류멸치볶음,22.68,80.9704,6.19122,5.226508,2.593276,0.43904,82.7036,0.377804,431.7824,0.0,1.12,0.093333333,0.010192,0.1080828,0.02366,1.92864,643.692672,164.3971,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
고구마줄기볶음,66.78,33.4334,0.782348,1.840748,3.600912,1.88412,70.8386,0.317156,81.9672,0.0,71.022,5.918500002,0.040936,0.0239344,1.50906,0.0,448.195132,162.485064,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)고구마줄기볶음,66.22,29.3062,0.70966,1.435588,3.539396,1.84464,68.327,0.294364,81.9168,0.0,70.9548,5.912900002,0.03997,0.0155288,1.50906,0.0,280.888692,160.50944,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
곤드레나물볶음,11.76,27.482,0.600474,0.544586,5.83471,0.03626,6.0424,0.215922,67.4786,0.0,18.7474,1.562283333,0.004592,0.0346598,0.45983,0.0,62.11611,173.921622,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)곤드레나물볶음,14.3,43.587,0.64625,2.1994,6.0005,0.035,4.85,0.2079,96.171,0.0,18.564,1.547,0.004865,0.040705,0.49025,0.0,395.3845,226.4102,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
곰취나물볶음,51.8,27.8614,1.700958,1.344434,3.158064,2.065,69.0354,0.831894,68.0036,0.0,1878.7272,156.5606,0.004655,0.195027,3.91713,0.0,344.119636,227.204894,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)곰취나물볶음,52.9,36.137,1.65535,2.2379,3.19296,2.0392,66.58,0.81412,67.977,0.0,1878.66,156.555,0.004211,0.187201,3.94755,0.0,433.8397,372.3959,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
곶감감자볶음,88.48,91.8358,1.71108,1.582126,18.788196,3.08,9.0902,0.52591,48.3882,0.0,40.2794,3.356616666,0.04382,0.054138,8.0388,0.0,340.84211,162.288238,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)곶감감자볶음,88.34,90.552,1.71108,1.4427,18.788,3.08,9.03,0.52346,48.3658,0.0,40.264,3.355333333,0.04382,0.05404,8.0388,0.0,282.57236,161.54054,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
김부각멸치볶음,28.7,101.409,6.06284,3.38772,11.09794,0.0112,72.422,0.45192,365.498,0.0,102.081,8.50675,0.02422,0.076104,1.099,1.92864,557.97504,322.20692,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
김자반,4.06,6.8446,0.675444,0.36799,0.807282,0.04606,7.0658,0.309848,51.6488,0.0,327.355,27.27958333,0.018179,0.0592522,1.50549,0.0,142.663206,2.33471,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)김자반,3.64,3.4972,0.6391,0.025984,0.776328,0.02632,5.7498,0.296002,51.6012,0.0,327.306,27.2755,0.017696,0.0549514,1.50549,0.0,0.740236,0.5992,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
김자반볶음,7.84,39.655,1.2628,3.15567,2.68401,0.0987,15.806,0.56651,83.5338,0.0,630.245,52.52041667,0.036015,0.11242,2.604,0.0,986.11821,167.16469,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)김자반볶음,5.74,22.918,1.08108,1.44564,2.52924,0.0,9.226,0.49728,83.2958,0.0,630.0,52.5,0.0336,0.090916,2.604,0.0,276.50336,158.48714,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
