0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,allergy
밤찹쌀팥밥,두부감자국,알감자조림,흑미밥,모듬버섯국,소고기토마토조림,청경채초무침,열무물김치,소고기카레라이스,콩나물국,새우살크림소스볶음,얼갈이무침,석박지,찰현미밥,소고기미역국,알감자조림,흑미밥,모듬버섯국,소고기토마토조림,청경채초무침,열무물김치,기장밥,북어채무국,닭다리살피망볶음,우엉잡채,석박지,"난류,우유,밀,대두,땅콩+견과류"
찹쌀밥,버섯맑은국,치즈감자조림,소고기가지덮밥,미니유부우동,채소크로켓,팽이버섯부추나물,동치미,팥밥,갈비탕+당면,치즈스크램블에그,팽이버섯나물,깍두기,찹쌀밥,버섯맑은국,훈제오리구이,소고기볶음밥,팽이버섯달걀국,오징어부추전,쑥갓나물,동치미,쌀밥,갈비탕+당면,채소달걀찜,오이나물,배추김치,"우유,대두"
찹쌀밥,팥죽,돼지고기강정+소스,율무밥,실파달걀국,도토리묵채소무침,장산적조림,깍두기,고구마밥,모시조개국,브로콜리나물,순살닭볶음탕,단무지,찰현미밥,실파달걀국,후르츠탕수육,율무밥,양지곰국,고등어구이,청경채나물,깍두기,고구마밥,모시조개국,닭가슴살파프리카볶음,브로콜리나물,배추김치,"대두,땅콩+견과류"
율무밥,매콤애호박국,감자채전,고구마밥,실파달걀국,도토리묵채소무침,연근채소전,백김치,파인애플새우볶음밥,감자탕,소고기짜장볶음,매생이육전,총각김치,율무밥,애호박된장국,소고기버섯불고기,쌀밥,감자수제비국,돼지고기장조림,달래김무침,배추김치,파인애플새우볶음밥,맑은가쓰오부시장국,두부강정,양상추샐러드(오리엔탈드레싱),깍두기,난류
고구마밥,매생이두부국,고등어살카레구이,일본식소고기덮밥(규동),미니새우튀김우동,옥수수채소튀김,콘샐러드(올리브유드레싱),오이피클,밤밥,모듬버섯찌개,매콤낙지채소볶음,사과오렌지샐러드(요거트드레싱),오이소박이김치,고구마밥,애호박젓국찌개,닭가슴살파프리카볶음,쌀밥,낙지연포탕,메추리알케첩조림,콘샐러드(올리브유드레싱),배추김치,밤밥,들깨버섯국,소고기양배추볶음,과일샐러드(요거트드레싱),오이소박이김치,"밀,대두"
흑미밥,배추당면국,크래미채소볶음,소고기카레라이스,감자국,브로콜리양배추찜,empty,깍두기,율무밥,낙지연포탕,돼지고기구이,열무나물,깍두기,흑미밥,닭곰탕,오이유자청무침,소고기채소볶음밥,맑은배추국,S(우유제외)웨지감자구이,브로콜리무침,깍두기,율무밥,낙지연포탕,돼지고기구이,열무나물,배추김치,"난류,우유,밀"
옥수수밥,감자국,브로콜리견과류볶음,소고기주먹밥,토마토감자국,얼갈이나물,해물완자전,비트초절이,완두콩밥,유부장국,돼지고기구이,취나물된장무침,단무지,쌀밥,맑은소고기감자국,브로콜리견과류볶음,쌀밥,동태맑은국,닭살연근조림,얼갈이나물,깍두기,돼지불고기덮밥,도토리묵냉국,"(달걀,밀제외)옥수수채소전",애호박나물,깍두기,"난류,밀,대두"
밤콩밥,애호박새우젓국,팽이버섯달걀전,일본식소고기덮밥(규동),두부전골,매콤콩나물무침,느타리버섯나물,나박김치,율무밥,미역만두국,건새우애호박볶음,깻잎감자전,비트초절이,흑미밥,애호박새우젓국,참치양파볶음,일본식소고기덮밥(규동),콩나물국,"(밀,참깨제외)물만두",양배추샐러드(딸기드레싱),나박김치,율무밥,감자다시마국,두부조림,느타리버섯나물,배추김치,밀
찹쌀밥,미역만두국,느타리버섯나물,일본식소고기덮밥(규동),느타리버섯국,배무생채,단호박달걀찜,깍두기,밤찹쌀팥밥,애호박새우젓국,머윗대들깨나물,얼갈이무침,열무김치,찹쌀밥,대구살맑은국,팽이버섯전,달걀채소볶음밥,유부김치국,버섯탕수,머윗대나물,깍두기,단호박영양밥,들깨무채국,소고기육전(찹쌀가루),얼갈이무침,열무김치,"우유,밀,땅콩+견과류"
밤콩밥,미역만두국,검정콩호두조림,취나물표고영양밥,아욱우렁된장국,매콤콩나물무침,배무생채,비트초절이,찹쌀밥,소고기국,느타리버섯나물,empty,나박김치,차조밥,들깨무국,멸치볶음,버섯영양밥+양념장,부추재첩국,닭가슴살버터구이,배무생채,배추김치,찹쌀밥,소고기국,고등어조림,취나물볶음,나박김치,"밀,대두,땅콩+견과류"
콩밥,감자옹심이국,채소달걀찜,일본식소고기덮밥(규동),느타리버섯국,양상추샐러드,empty,얼갈이배추김치,찹쌀밥,두부전골,닭살찹스테이크,가지양념무침,깍두기,쌀밥,감자옹심이국,돼지고기파프리카볶음,소고기채소볶음밥,느타리버섯국,"(어욱,참깨제외)떡볶이",얼갈이나물,깍두기,찹쌀밥,쑥갓맑은국,새우살케첩볶음,가지양념무침,배추김치,"난류,밀,대두"
고구마밥,어묵맑은국,장산적조림,불고기채소비빔밥,맑은애호박국,메추리알고구마조림,콘채소샐러드,비트초절이,감자밥,팽이장국,순살간장닭갈비,모듬쌈,오이소박이김치,쌀밥,양지곰국,감자조림,충무김밥,맑은애호박국,오징어볶음,양배추유자청샐러드,깍두기,기장밥,조갯살부추맑은국,순살간장닭갈비,쑥갓나물,배추김치,"난류,밀,대두,땅콩+견과류"
팥밥,미역만두국,느타리버섯나물,일본식소고기덮밥(규동),배추들깨국,가지양념찜,과일땅콩샐러드,깍두기,찹쌀밥,만두닭개장,떡갈비간장조림,배무생채,총각김치,채소볶음밥,소고기버섯국,명엽채볶음,쌀밥,안매운돼지고기김치찌개,치즈달걀말이,가지양념찜,깍두기,찹쌀밥,들깨수제비국,떡갈비간장조림,배무생채,얼갈이배추김치,"대두,땅콩+견과류"
밤밥,표고버섯탕,두부채소굴소스볶음,두부카레라이스,애호박두부젓국,새우살채소볶음,팽이버섯나물,콜라비나박김치,율무밥,미역만두국,떡갈비간장조림,동부묵무침,비트초절이,쌀밥,닭개장,동부묵무침,시래기영양밥+양념장,애호박젓국찌개,(수제)떡갈비구이,팽이버섯나물,배추김치,율무밥,북어국,돼지고기청경채볶음,연두부+양념장,나박김치,"난류,우유,밀"
찹쌀밥,애호박맑은국,애호박건새우볶음,브로콜리채소볶음밥,맑은바지락탕,감자그라탕,팽이버섯부추나물,깍두기,팥밥,만두국,채소크로켓,건새우애호박볶음,총각김치,찹쌀밥,갈비탕,애호박건새우볶음,옥수수밥,미역국,(저당)닭갈비,브로콜리무침,깍두기,달걀채소볶음밥,표고버섯무국,주꾸미떡볶음,오이부추무침,배추김치,"우유,대두"
찹쌀밥,팥죽,해물김치전,수수밥,모듬버섯찌개,소고기청경채볶음,애호박건새우볶음,총각김치,일본식소고기덮밥(규동),버섯부추국,채소크로켓,부추양파생채,오이소박이김치,찰현미밥,바지락부추국,돼지고기장조림,수수밥,감자양파국,소고기청경채볶음,아몬드잔멸치조림,총각김치,오징어덮밥,맑은배추국,옥수수치즈전,팽이버섯나물,오이소박이김치,"난류,대두"
팥밥,두부감자국,배무생채,찹쌀밥,만두닭개장,떡갈비간장조림,얼갈이배추겉절이,단무지무침,율무밥,목살김치국,매콤낙지채소볶음,가지양념찜,총각김치,팥밥,오징어감자국,닭살버섯볶음,찹쌀밥,들깨순두부백탕,떡갈비간장조림,얼갈이나물,깍두기,율무밥,순한김치국,낙지채소볶음,가지양념찜,오이소박이김치,"난류,밀"
팥밥,만두국,느타리버섯나물,해물볶음밥,팥죽,견과류고구마범벅,empty,오이피클,밤콩밥,당근스프,우엉채곤약조림,empty,오이소박이김치,팥밥,안매운닭개장,우엉채곤약조림,해물볶음밥,유부맑은국,고구마맛탕,양상추샐러드(오리엔탈드레싱),오이피클,밤콩밥,소고기콩나물국,고등어조림,시금치나물,배추김치,"난류,우유,밀,땅콩+견과류"
쌀밥,떡국떡미역국,가지나물무침,율무밥,만두국,두부채소굴소스볶음,더덕사과무침,열무물김치,두부카레라이스,차돌박이된장국,연근흑임자샐러드,empty,비트초절이,쌀밥,조랭이떡국,가지나물무침,율무밥,미역국,돼지고기피망볶음,더덕사과무침,배추김치,소고기잡채덮밥,열무맑은국,"(달걀,밀제외)해물부추전",콘샐러드(올리브유드레싱),깍두기,"난류,우유,대두"
고구마밥,두부새우젓국,다시마감자채전,밤찹쌀팥밥,숙주당면국,너비아니채소볶음,알감자조림,단배추물김치,하이라이스,감자호박국,마카로니채소샐러드,오이볶음,나박김치,기장밥,소고기탕국,명엽채조림,쌀밥,감자미역국,닭가슴살채소볶음,깻잎나물,배추김치,차조밥,호박양파국,간장돼지불고기,배무생채,백김치,"난류,밀,대두,땅콩+견과류"
브로콜리채소볶음밥,느타리버섯국,건새우애호박볶음,밤찹쌀팥밥,조랭이떡미역국,애호박건새우볶음,empty,깍두기,팥밥,만두국,채소크로켓,empty,나박김치,브로콜리채소볶음밥,느타리버섯국,새우살크림소스볶음,쌀밥,들깨탕,소고기청경채볶음,연근조림,배추김치,율무밥,안매운돼지고기김치찌개,삼치레몬구이,유채나물무침,나박김치,"밀,대두,땅콩+견과류"
팥밥,만두국,미트볼피망조림,브로콜리채소볶음밥,다시마감자국,뼈없는닭갈비,토마토치즈샐러드,비트초절이,밤콩밥,모듬버섯찌개,두부잡채,우엉채곤약조림,오이소박이김치,쌀밥,곰국,(밀제외)애호박전,채소볶음밥,다시마감자국,뼈없는닭갈비,깻잎나물,비트초절이,기장밥,모듬버섯국,코다리조림,베이컨채소볶음,오이소박이김치,"우유,밀,대두"
고구마밥,조갯살미역국,소불고기,쌀밥,미니새우튀김우동,오리훈제채소구이,마늘쫑무침,비트초절이,밤밥,연두부된장찌개,고등어살카레구이,깻잎나물무침,오이소박이김치,고구마밥,조갯살미역국,소불고기,쌀밥,연두부맑은국,오리훈제채소구이,마늘쫑무침,비트초절이,현미밥,감자양파국,순살가자미찜,깻잎나물무침,오이소박이김치,"난류,우유,밀,땅콩+견과류"
밤콩밥,감자국,시금치두부전,소고기가지덮밥,감자채국,팽이버섯달걀전,empty,총각김치,율무밥,미역만두국,매콤주꾸미볶음,애호박볶음,열무물김치,쌀밥,북어채국,시금치나물,소고기가지덮밥,우거지맑은국,(밀제외)춘권튀김,오이사과무침,총각김치,율무밥,감자다시마국,매콤주꾸미볶음,애호박나물,열무물김치,"난류,우유,밀,대두"
밤밥,버섯찌개,모듬버섯전,완두콩밥,무채양파국,크래미채소볶음,애호박볶음,총각김치,새우크림스파게티,empty,무말랭이,감자어묵볶음,비트초절이,밤밥,버섯찌개,오징어완자전,잡곡밥,무채양파국,돼지갈비찜,애호박볶음,배추김치,쌀밥,소고기미역국,가지탕수,청경채나물,총각김치,대두
소고기김주먹밥,당근스프,마카로니콘샐러드,옥수수밥,바지락국,주꾸미채소간장볶음,고구마순된장무침,총각김치,찹쌀밥,만두닭개장,오징어초무침,무말랭이,얼갈이배추김치,쌀밥,안매운참치찌개,베이컨달걀찜,옥수수밥,콩나물국,주꾸미채소간장볶음,근대나물,총각김치,찹쌀밥,닭곰탕,"(밀,참깨제외)두부구이+양념장",고사리들깨볶음,얼갈이배추김치,"우유,밀"
찹쌀밥,어탕국수,애호박나물,옥수수밥,팥죽,애호박볶음,표고버섯간장볶음,나박김치,새우크림스파게티,empty,다시마감자채전,양념가지찜,단무지무침,찹쌀밥,조랭이떡국,달걀장조림,옥수수밥,순한고추장찌개,소고기버섯볶음,당근숙주나물,나박김치,베이컨김치볶음밥,어묵국,감자채전,미나리나물,단무지무침,우유
밤콩밥,만두국,팽이버섯부추나물,닭살카레감자밥+양념장,유부김치국,느타리버섯나물,팽이버섯나물,비트초절이,밤밥,바지락된장국,햄참치채소전,마늘쫑무침,열무김치,쌀밥,단호박맑은국,바지락부추국,미나리불고기덮밥,모듬버섯국,김말이튀김,오이생채,배추김치,김치영양밥,들깨무채국,닭갈비구이,두절건새우마늘종조림,열무김치,"난류,우유,대두,땅콩+견과류"
옥수수밥,느타리버섯맑은국,콩자반,찹쌀밥,김치맑은국,주꾸미채소간장볶음,삼색나물,나박김치,새우크림스파게티,empty,시금치프리타타,연근사과샐러드,비트초절이,쌀밥,(달걀제외)소고기떡국,콩자반,찹쌀밥,김치맑은국,주꾸미채소간장볶음,삼색나물,나박김치,옥수수밥,황태미역국,두부강정,새송이버섯볶음,배추김치,"난류,우유,밀"
밤찹쌀팥밥,달래맑은국,새우살달걀찜,찹쌀밥,건새우시금치국,닭다리살장조림,다시마감자채전,열무김치,찹쌀팥밥,순두부찌개,훈제오리단호박볶음,파프리카유자청무침,깍두기,찰현미밥,맑은건새우시금치국,베이컨달걀찜,찹쌀밥,수제비국,소고기장조림,아욱나물무침,배추김치,찹쌀현미밥,들깨감자국,훈제오리구이,파프리카유자청무침,열무김치,"대두,땅콩+견과류"
밤콩밥,새알미역국,느타리버섯무침,쌀밥,두부대합탕국,두부채소굴소스볶음,애호박볶음,깍두기,소고기가지덮밥,표고버섯탕,연근흑임자샐러드,empty,나박김치,율무밥,새알미역국,느타리버섯무침,쌀밥,순한김치국,순살찜닭,애호박볶음,깍두기,소고기가지덮밥,아욱맑은국,춘권튀김,으깬견과류고구마샐러드(요거트),나박김치,"난류,대두"
밤찹쌀팥밥,콩나물국,알감자조림,흑미밥,두부감자국,소고기토마토조림,청경채초무침,갓김치,소고기카레라이스,모듬버섯국,새우살크림소스볶음,닭가슴살샐러드(머스타드소스),석박지,소고기무밥+양념장,조갯살된장국,알감자조림,흑미밥,순두부백탕,소고기토마토조림,청경채나물,깍두기,쌀밥,모듬버섯찌개,돼지고기가지볶음,숙주맛살무침,배추김치,"우유,땅콩+견과류"
